,Unnamed: 0,Agency,Organization,Account Type,Character Code,Object,2015,2016 adjusted,2017 adjusted,2018 adjusted
6344,6344,20 -  MUNICIPAL COURT,20100 - MUNICIPAL COURT,Expense,57 - INTER DEPART CHARGES,57175 - ID CHARGE FROM INSURANCE,2542.44,0.0,0.0,0.0
6345,6345,50 -  LIBRARY,50223751 - LIB COMM ENGAGE ADULT CENTRAL,Expense,54 - PURCHASED SERVICES,54689 - TRANSPORTATION SERVICES,2542.61,59.31022787470736,41.2708317472004,19.867051063447907
6346,6346,51 -  PARKS,51242 - PARK MTC WEST PARKS,Expense,53 - SUPPLIES,53355 - LANDSCAPING SUPPLIES,2544.87,2425.6882978178032,571.3818653760078,664.8984747864538
6347,6347,40 -  ENGINEERING,40472 - ENG FAC MAINT CUSTODIAL SVCS,Expense,53 - SUPPLIES,53210 - WORK SUPPLIES,2545.0,2022.2321810010426,3112.7671501060445,1815.5515488729168
6348,6348,44 -  STREETS,44333 - ST SNOW SAND BARRELS,Expense,53 - SUPPLIES,53245 - UNIFORM CLOTHING SUPPLIES,2547.17,36599.96629043559,29329.539374443117,30300.00456707432
6349,6349,40 -  ENGINEERING,40122 - ENG STREETS DESIGN,Expense,52 - BENEFITS,52510 - WI RETIREMENT SYSTEM,2548.79,3172.299984193168,4018.136324466328,1242.8206831847144
6350,6350,30 -  FIRE,30110705 - FIRE GEN FIELD OP STATION 5,Expense,53 - SUPPLIES,53413 - EQUIPMENT SUPPLIES,2551.01,3060.918763136759,3282.708721151553,3259.6904220342158
6351,6351,31 -  POLICE,31294658 - 1ST ST PROPERTY,Expense,54 - PURCHASED SERVICES,54810 - OTHER SERVICES AND EXPENSES,2555.33,0.0,1843.834530288516,294.2044548962659
6352,6352,30 -  FIRE,30110711 - FIRE GEN FIELD OP STATION 11,Expense,54 - PURCHASED SERVICES,54120 - TELEPHONE,2559.53,2587.744161725252,3010.0652283403965,973.9961259820677
6353,6353,10 -  ASSESSOR,10140 - ASSESSOR TAX ROLL PREPARATION,Expense,54 - PURCHASED SERVICES,54535 - MEMBERSHIPS,2559.85,4018.9933474597997,5782.920145073646,9357.702554804076
6354,6354,50 -  LIBRARY,50221757 - LIB COMM ENGAGE YOUTH PINNEY,Expense,54 - PURCHASED SERVICES,54695 - PROGRAM SERVICES,2561.48,1872.9118243647367,1603.2690241831244,2961.221312197629
6355,6355,50 -  LIBRARY,50400752 - LIB FACILITIES HAWTHORNE,Expense,54 - PURCHASED SERVICES,54114 - SEWER,2561.8,1533.1431470975242,1198.4250498847528,1088.0070896526968
6356,6356,44 -  STREETS,44111 - ST LARGE ITEMS,Expense,53 - SUPPLIES,53413 - EQUIPMENT SUPPLIES,2570.16,0.0,3072.7375463813164,156.59132109028906
6357,6357,40 -  ENGINEERING,40126 - ENG STREETS FENCE MAINTENANCE,Expense,52 - BENEFITS,52510 - WI RETIREMENT SYSTEM,2571.6,1517.8030998479126,1324.23514647502,2035.271110277141
6358,6358,45 -  TRAFFIC ENGINEERING,45100 - TE SIGNING,Expense,54 - PURCHASED SERVICES,54112 - ELECTRICITY,2573.14,2911.0339244518873,3787.054576220137,3586.6126288007963
6359,6359,44 -  STREETS,44116 - ST TRANSFER STATION OTHER,Expense,53 - SUPPLIES,53315 - BUILDING SUPPLIES,2574.02,4642.191432269861,770.5310833253155,5187.948006902009
6360,6360,21 -  TREASURER,21100 - TREASURER,Expense,57 - INTER DEPART CHARGES,57175 - ID CHARGE FROM INSURANCE,2577.63,3117.248129667287,2859.905728903037,3067.2703258466386
6361,6361,44 -  STREETS,44220 - ST RECYCLING COLLECTION,Expense,51 - SALARIES,51120 - PREMIUM PAY,2580.99,248.8276482851724,142.21757951232166,592.9477886647139
6362,6362,44 -  STREETS,44332 - ST SNOW REMOVAL CROSSWALK,Expense,53 - SUPPLIES,53245 - UNIFORM CLOTHING SUPPLIES,2585.0,0.0,0.0,0.0
6363,6363,15 -  FINANCE,15100 - FIN ACCOUNTING,Expense,53 - SUPPLIES,53130 - FURNITURE,2592.59,2710.9993121892035,3219.3091210662164,3933.118206701313
6364,6364,50 -  LIBRARY,50100759 - LIB PUBLIC SERVICE SMB,Expense,54 - PURCHASED SERVICES,54650 - ADVERTISING SERVICES,2596.66,2633.8831418000987,1571.249220040912,1416.177488109127
6365,6365,51 -  PARKS,51150 - PARK COM REC COM SERVICES,Expense,54 - PURCHASED SERVICES,54121 - CELLULAR TELEPHONE,2605.07,0.0,0.0,0.0
6366,6366,65 -  PLANNING,65111 - PL PRESERVATION PLANNING,Expense,54 - PURCHASED SERVICES,54650 - ADVERTISING SERVICES,2608.02,2044.1083361814112,1933.9787154205594,1964.143095950984
6367,6367,21 -  TREASURER,21100 - TREASURER,Expense,51 - SALARIES,51140 - COMPENSATED ABSENCE,2614.55,4219.939053555255,1660.035812023376,1975.282261183132
6368,6368,30 -  FIRE,30110720 - FIRE GEN FIELD OP ADMIN,Expense,53 - SUPPLIES,53413 - EQUIPMENT SUPPLIES,2615.04,1903.5027901194485,1737.2052854830142,2579.6528950095044
6369,6369,40 -  ENGINEERING,40142 - ENG ENV ENG SITE ASSESSMENTS,Expense,52 - BENEFITS,52410 - HEALTH INSURANCE BENEFIT,2617.09,2455.249331413729,3209.447176543917,2701.578528713501
6370,6370,44 -  STREETS,44601 - ST ROADSIDE CLEANUP ADMIN,Expense,54 - PURCHASED SERVICES,54110 - NATURAL GAS,2617.96,2092.2873741861613,1252.689987492209,970.6581588114838
6371,6371,50 -  LIBRARY,50400759 - LIB FACILITIES SOUTH MADISON,Expense,54 - PURCHASED SERVICES,54121 - CELLULAR TELEPHONE,2625.15,2622.6727263794664,3110.5368185031653,2404.1874026090577
6372,6372,44 -  STREETS,44223 - ST BRUSH COLLECTION,Expense,54 - PURCHASED SERVICES,54210 - BUILDING IMPROV REPAIR MAINT,2641.17,853.4671478494164,777.5420822334984,674.5908723780931
6373,6373,44 -  STREETS,44661 - ST STUMP REMOVALS,Expense,54 - PURCHASED SERVICES,54210 - BUILDING IMPROV REPAIR MAINT,2641.88,2536.485230437977,2049.325647665143,1947.5667320698687
6374,6374,50 -  LIBRARY,50221756 - LIB COMM ENGAGE YOUTH MONROE,Expense,54 - PURCHASED SERVICES,54695 - PROGRAM SERVICES,2643.27,2577.1378411285227,2638.1719792010917,2518.623886173953
6375,6375,11 -  ATTORNEY,11100 - ATTY ORDINANCE ENFORCEMENT,Expense,57 - INTER DEPART CHARGES,57176 - ID CHARGE FROM WORKERS COMP,2649.79,2556.2520053316016,682.8790513321427,0.0
6376,6376,51 -  PARKS,51241 - PARK MTC EAST PARKS,Expense,57 - INTER DEPART CHARGES,57145 - ID CHARGE FROM TRAFFIC ENGINEE,2660.88,1843.9449823988793,197.18070788241843,1040.329949499482
6377,6377,45 -  TRAFFIC ENGINEERING,45881 - TE PED BIKE SAFETY EDUCATION,Expense,54 - PURCHASED SERVICES,54515 - MILEAGE,2665.86,209.17526017191003,258.1851257681416,300.7763732632798
6378,6378,31 -  POLICE,31120 - CENTRAL,Expense,54 - PURCHASED SERVICES,54520 - CONFERENCES AND TRAINING,2669.38,1810.808895828705,3031.5539884794457,5268.768418819805
6379,6379,40 -  ENGINEERING,40471 - ENG FAC MAINT BUILDING MAINT,Expense,54 - PURCHASED SERVICES,54340 - VEHICLE REPAIR AND MAINTENANCE,2669.66,1840.4392517814729,367.59743653028016,597.9216434288138
6380,6380,65 -  PLANNING,65110 - PL NEIGHBORHOOD PLANNING,Expense,52 - BENEFITS,52413 - WAGE INSURANCE BENEFIT,2673.71,3246.3857772689207,3380.174212197398,3840.8371256312566
6381,6381,30 -  FIRE,30111 - FIRE LAKE RESCUE,Expense,54 - PURCHASED SERVICES,54330 - EQUIP IMPROV REPAIR MAINT,2681.11,5083.893683675387,6278.0828521947205,3049.984762141744
6382,6382,30 -  FIRE,30110713 - FIRE GEN FIELD OP STATION 13,Expense,54 - PURCHASED SERVICES,54110 - NATURAL GAS,2684.57,1307.4988755788718,1171.8356183408564,1176.5625076485032
6383,6383,50 -  LIBRARY,50100756 - LIB PUBLIC SERVICE MONROE,Expense,51 - SALARIES,51140 - COMPENSATED ABSENCE,2694.13,0.0,0.0,0.0
6384,6384,51 -  PARKS,51190 - PARK COM REC WPCRC GENERAL,Expense,54 - PURCHASED SERVICES,54810 - OTHER SERVICES AND EXPENSES,2694.67,2911.182472359404,2928.1732701390088,1674.4586079316
6385,6385,30 -  FIRE,30252 - FIRE INSPECTION ELEVATOR,Expense,53 - SUPPLIES,53165 - BOOKS AND SUBSCRIPTIONS,2699.85,2338.4807729113627,2568.8474547272344,2258.687966762664
6386,6386,31 -  POLICE,31283 - GENERAL ADMINISTRATION,Expense,53 - SUPPLIES,53110 - OFFICE SUPPLIES,2704.97,1881.0918624720175,2875.789568753112,2630.0439064883785
6387,6387,30 -  FIRE,30110709 - FIRE GEN FIELD OP STATION 9,Expense,54 - PURCHASED SERVICES,54120 - TELEPHONE,2705.0,1708.3009364479913,2353.4846957343834,1782.4555570965874
6388,6388,44 -  STREETS,44501 - ST STREET REPAIR MAINT ADMIN,Expense,52 - BENEFITS,52413 - WAGE INSURANCE BENEFIT,2707.14,0.0,261.78274761452576,0.0
6389,6389,45 -  TRAFFIC ENGINEERING,45501 - TE SIGNALS ADMIN,Expense,54 - PURCHASED SERVICES,54810 - OTHER SERVICES AND EXPENSES,2708.5,2473.817819853381,3690.2290933733807,4875.039588653292
6390,6390,16 -  HUMAN RESOURCES,16300 - HR ORGANIZATIONAL & HEALTH DEV,Expense,53 - SUPPLIES,53250 - FOOD AND BEVERAGE,2712.62,3542.055532391189,5242.888984358987,0.0
6391,6391,45 -  TRAFFIC ENGINEERING,45804 - TE PED BIKE INSTALL OR REMOVE,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,2713.38,51.43718877629488,0.0,0.0
6392,6392,40 -  ENGINEERING,40361 - ENG FAC MGMT GENERAL,Expense,53 - SUPPLIES,53210 - WORK SUPPLIES,2717.66,0.0,0.0,0.0
6393,6393,40 -  ENGINEERING,40180 - ENG SIREN MAINTENANCE,Expense,54 - PURCHASED SERVICES,54112 - ELECTRICITY,2723.01,80960.47139732397,64268.90576738856,73173.63029786332
6394,6394,30 -  FIRE,30110708 - FIRE GEN FIELD OP STATION 8,Expense,54 - PURCHASED SERVICES,54120 - TELEPHONE,2729.95,1816.2952652130082,806.2939657227955,558.6792531797379
6395,6395,45 -  TRAFFIC ENGINEERING,45205 - TE STLIGHT MAINTENANCE,Expense,51 - SALARIES,51210 - HOURLY WAGES,2731.39,1928.2607747056509,972.560338170516,2031.5359912052409
6396,6396,31 -  POLICE,31101 - SPECIAL DUTY,Expense,52 - BENEFITS,52413 - WAGE INSURANCE BENEFIT,2739.0,7944.807544130967,1517.4012574722549,0.0
6397,6397,50 -  LIBRARY,50400759 - LIB FACILITIES SOUTH MADISON,Expense,54 - PURCHASED SERVICES,54210 - BUILDING IMPROV REPAIR MAINT,2740.05,15349.950443445718,42449.5910906041,27707.094363358978
6398,6398,44 -  STREETS,44401 - ST STREET SWEEPING ADMIN,Expense,53 - SUPPLIES,53210 - WORK SUPPLIES,2749.42,1364.996818981869,643.2761197401393,627.282516133243
6399,6399,44 -  STREETS,44550 - ST BLACKTOP,Expense,54 - PURCHASED SERVICES,54540 - UNIFORM LAUNDRY,2750.0,0.0,0.0,0.0
6400,6400,31 -  POLICE,31135 - SOUTH,Expense,53 - SUPPLIES,53140 - HARDWARE SUPPLIES,2752.69,3025.7525218305163,2922.500470192553,2967.5851986163348
6401,6401,51 -  PARKS,51220 - PARK MTC FORESTRY GENERAL,Expense,54 - PURCHASED SERVICES,54520 - CONFERENCES AND TRAINING,2755.0,3929.587313522104,12509.25116397756,4893.4787840715335
6402,6402,44 -  STREETS,44101 - ST SOLID WASTE ADMIN,Expense,53 - SUPPLIES,53150 - POSTAGE,2756.45,4559.905794699157,3742.9134046709705,4604.531863868879
6403,6403,13 -  CLERK,13100 - CLERK,Expense,54 - PURCHASED SERVICES,54121 - CELLULAR TELEPHONE,2757.96,1313.2724375843745,2535.9937005074235,3020.028161585341
6404,6404,44 -  STREETS,44223 - ST BRUSH COLLECTION,Expense,53 - SUPPLIES,53215 - JANITORIAL SUPPLIES,2760.0,0.0,0.0,0.0
6405,6405,44 -  STREETS,44661 - ST STUMP REMOVALS,Expense,53 - SUPPLIES,53215 - JANITORIAL SUPPLIES,2761.61,0.0,0.0,0.0
6406,6406,40 -  ENGINEERING,40127 - ENG STREETS PAVEMENT RATING,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,2769.79,2296.0158777491074,2878.8926388092927,2881.2046600801154
6407,6407,30 -  FIRE,30110710 - FIRE GEN FIELD OP STATION 10,Expense,54 - PURCHASED SERVICES,54120 - TELEPHONE,2774.86,2063.9642398195456,900.4042622703943,532.0417077986181
6408,6408,51 -  PARKS,51230 - PARK MTC FACILITY MAINTENANCE,Expense,51 - SALARIES,51210 - HOURLY WAGES,2782.5,0.0,4848.546962782001,28178.87299813173
6409,6409,30 -  FIRE,30240 - FIRE GENERAL PREVENTION,Expense,52 - BENEFITS,52413 - WAGE INSURANCE BENEFIT,2792.05,9.180260684563988,0.0,4.54833486983267
6410,6410,14 -  COMMON COUNCIL,14100602 - COMMON COUNCIL DIST 2,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,2805.42,4507.636737640766,5575.509003099758,2502.822914100169
6411,6411,14 -  COMMON COUNCIL,14100605 - COMMON COUNCIL DIST 5,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,2806.74,1432.0711508228094,1242.9347110030915,1702.1835930425134
6412,6412,14 -  COMMON COUNCIL,14100607 - COMMON COUNCIL DIST 7,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,2818.66,4504.0814910541885,4539.927251507001,4563.190242141418
6413,6413,14 -  COMMON COUNCIL,14100609 - COMMON COUNCIL DIST 9,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,2821.85,0.0,0.0,0.0
6414,6414,14 -  COMMON COUNCIL,14100612 - COMMON COUNCIL DIST 12,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,2823.57,191.44854320818882,2524.163245918236,3882.3962353046754
6415,6415,14 -  COMMON COUNCIL,14100615 - COMMON COUNCIL DIST 15,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,2830.32,2220.48421837352,2448.632581332017,2502.822914100169
6416,6416,14 -  COMMON COUNCIL,14100620 - COMMON COUNCIL DIST 20,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,2831.71,4837.9775743775535,3602.4025136895475,3763.061544956883
6417,6417,14 -  COMMON COUNCIL,14100619 - COMMON COUNCIL DIST 19,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,2834.31,818.3504225123463,1662.7800896043107,478.3032731515097
6418,6418,14 -  COMMON COUNCIL,14100606 - COMMON COUNCIL DIST 6,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,2835.0,0.0,0.0,0.0
6419,6419,14 -  COMMON COUNCIL,14100604 - COMMON COUNCIL DIST 4,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,2837.47,1986.5212640339041,2520.3134996297863,2632.1620499620635
6420,6420,40 -  ENGINEERING,40141 - ENG ENV ENG GENERAL,Expense,52 - BENEFITS,52510 - WI RETIREMENT SYSTEM,2840.73,0.0,0.0,0.0
6421,6421,45 -  TRAFFIC ENGINEERING,45205 - TE STLIGHT MAINTENANCE,Expense,54 - PURCHASED SERVICES,54121 - CELLULAR TELEPHONE,2846.0,3547.324031511133,3346.467113712137,3394.703156486339
6422,6422,45 -  TRAFFIC ENGINEERING,45505 - TE SIGNALS MAINTENANCE,Expense,54 - PURCHASED SERVICES,54121 - CELLULAR TELEPHONE,2853.25,140.44709496061108,0.0,12.5291968867532
6423,6423,30 -  FIRE,30240 - FIRE GENERAL PREVENTION,Expense,54 - PURCHASED SERVICES,54635 - STORAGE SERVICES,2857.59,663.8011795314343,1272.5593329456894,1533.7628188915994
6424,6424,30 -  FIRE,30110 - FIRE GEN FIELD OP,Expense,54 - PURCHASED SERVICES,54635 - STORAGE SERVICES,2858.85,2787.4024526222247,669.1479663335439,738.7214484429687
6425,6425,51 -  PARKS,51230 - PARK MTC FACILITY MAINTENANCE,Expense,51 - SALARIES,51120 - PREMIUM PAY,2860.0,15052.854628411284,13973.502649643799,15020.143067804493
6426,6426,51 -  PARKS,51243 - PARK MTC CENTRAL PARKS,Expense,54 - PURCHASED SERVICES,54120 - TELEPHONE,2860.07,3170.6659572104786,3076.655172327245,3814.369788207844
6427,6427,65 -  PLANNING,65201 - PL COMP PLAN AND DEVELOP ADMIN,Expense,51 - SALARIES,51140 - COMPENSATED ABSENCE,2862.22,3784.406491908611,4833.652226512335,4517.205725567621
6428,6428,50 -  LIBRARY,50221758 - LIB COMM ENGAGE YOUTH SEQ,Expense,54 - PURCHASED SERVICES,54695 - PROGRAM SERVICES,2865.62,3422.266499769305,3887.051008780553,3941.307100666542
6429,6429,40 -  ENGINEERING,40471 - ENG FAC MAINT BUILDING MAINT,Expense,54 - PURCHASED SERVICES,54120 - TELEPHONE,2866.18,0.0,0.0,0.0
6430,6430,50 -  LIBRARY,50100759 - LIB PUBLIC SERVICE SMB,Expense,54 - PURCHASED SERVICES,54520 - CONFERENCES AND TRAINING,2868.12,3013.888495616808,3525.6791065504854,4369.03024238617
6431,6431,51 -  PARKS,51247 - PARK MTC PARK RANGERS,Expense,51 - SALARIES,51320 - OVERTIME WAGES HOURLY,2873.92,6629.20785599549,8545.079167206999,8339.915703703098
6432,6432,31 -  POLICE,31294656 - MARSH COURT,Expense,54 - PURCHASED SERVICES,54220 - PEST CONTROL,2874.69,2592.893822519181,3117.6447883506034,0.0
6433,6433,44 -  STREETS,44222 - ST DROP OFF SITES,Expense,53 - SUPPLIES,53235 - SAFETY SUPPLIES,2876.55,212.91866744134384,51.132776269498976,17.08698775423625
6434,6434,40 -  ENGINEERING,40130 - ENG SIDEWALKS ADMIN,Expense,51 - SALARIES,51310 - OVERTIME WAGES PERMANENT,2876.83,3275.322909653275,3314.059425812902,3723.2517948487844
6435,6435,50 -  LIBRARY,50400755 - LIB FACILITIES MEADOWRIDGE,Expense,54 - PURCHASED SERVICES,54120 - TELEPHONE,2879.55,1267.5097788752373,1273.5193452443204,2089.302680851411
6436,6436,31 -  POLICE,31166 - TRAINING CENTER,Expense,53 - SUPPLIES,53140 - HARDWARE SUPPLIES,2880.03,1902.1757621456281,1000.8855495270883,844.6853581131244
6437,6437,60 -  BUILDING INSPECTION,60400 - BI CONSUMER PROTECTION,Expense,53 - SUPPLIES,53210 - WORK SUPPLIES,2881.44,2843.9893021924504,2697.4891027437657,3776.999685493543
6438,6438,63 -  ECONOMIC DEVELOPMENT,63220 - EDD OBR VENDING,Expense,53 - SUPPLIES,53110 - OFFICE SUPPLIES,2882.86,0.0,0.0,0.0
6439,6439,65 -  PLANNING,65101 - PL NEIGH PLAN PRES DESIGN ADMI,Expense,54 - PURCHASED SERVICES,54535 - MEMBERSHIPS,2882.91,2057.2003584305953,1895.287310657559,2068.490030022925
6440,6440,40 -  ENGINEERING,40145 - ENG STREETS DUTCH MILL PNR MNT,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,2886.7,4111.06334053897,3169.67939435518,633.5518425754449
6441,6441,40 -  ENGINEERING,40128 - ENG STREETS BRIDGE INSPECTION,Expense,52 - BENEFITS,52510 - WI RETIREMENT SYSTEM,2889.0,0.0,0.0,0.0
6442,6442,44 -  STREETS,44501 - ST STREET REPAIR MAINT ADMIN,Expense,54 - PURCHASED SERVICES,54121 - CELLULAR TELEPHONE,2897.17,276.0020121669885,255.04326733625882,1090.5602090182992
6443,6443,44 -  STREETS,44224 - ST BRUSH PROCESSING,Expense,51 - SALARIES,51310 - OVERTIME WAGES PERMANENT,2905.25,4282.735205659701,3737.0660570338564,3554.2258368482453
6444,6444,50 -  LIBRARY,50100753 - LIB PUBLIC SERVICE ASHMAN,Expense,53 - SUPPLIES,53140 - HARDWARE SUPPLIES,2905.8,0.0,4837.152877419463,3290.2805744331954
6445,6445,45 -  TRAFFIC ENGINEERING,45405 - TE COMM MAINTENANCE,Expense,53 - SUPPLIES,53215 - JANITORIAL SUPPLIES,2906.03,2860.735602966557,3787.8788292038093,1625.7791320274448
6446,6446,50 -  LIBRARY,50223757 - LIB COMM ENGAGE ADULT PINNEY,Expense,53 - SUPPLIES,53155 - PROGRAM SUPPLIES,2912.0,0.0,812.6164709622633,1511.068424530688
6447,6447,14 -  COMMON COUNCIL,14100611 - COMMON COUNCIL DIST 11,Expense,53 - SUPPLIES,53110 - OFFICE SUPPLIES,2912.9,2614.443172303013,2925.2156564917113,2382.911407895703
6448,6448,15 -  FINANCE,15110 - FIN ACCOUNTING PAYROLL,Expense,53 - SUPPLIES,53140 - HARDWARE SUPPLIES,2915.6,2876.3133268681963,2690.817502122978,13742.562137256982
6449,6449,31 -  POLICE,31153659 - 1ST ST FORENSICS,Expense,54 - PURCHASED SERVICES,54112 - ELECTRICITY,2922.75,0.0,0.0,0.0
6450,6450,30 -  FIRE,30110701 - FIRE GEN FIELD OP STATION 1,Expense,53 - SUPPLIES,53120 - COPY PRINTING SUPPLIES,2924.83,2515.4112339582016,1888.0241873073114,1979.1403082244867
6451,6451,30 -  FIRE,30110720 - FIRE GEN FIELD OP ADMIN,Expense,53 - SUPPLIES,53165 - BOOKS AND SUBSCRIPTIONS,2943.31,2393.6712721509257,0.0,0.0
6452,6452,40 -  ENGINEERING,40472 - ENG FAC MAINT CUSTODIAL SVCS,Expense,54 - PURCHASED SERVICES,54215 - WASTE DISPOSAL,2945.65,2417.369614996839,1018.1948621842205,0.0
6453,6453,30 -  FIRE,30110721 - FIRE GEN FIELD OP MAINT FAC,Expense,54 - PURCHASED SERVICES,54210 - BUILDING IMPROV REPAIR MAINT,2946.87,3245.3459419163014,2402.1931985224915,2745.4827258042146
6454,6454,31 -  POLICE,31294 - PROPERTY,Expense,53 - SUPPLIES,53413 - EQUIPMENT SUPPLIES,2948.46,4118.1342209367895,2662.0074360701274,1897.5161365064084
6455,6455,14 -  COMMON COUNCIL,14100 - COMMON COUNCIL,Expense,54 - PURCHASED SERVICES,54120 - TELEPHONE,2950.0,2822.4102428271162,2899.4310837436365,2600.399353854438
6456,6456,51 -  PARKS,51210 - PARK MTC FOREST ADMIN,Expense,51 - SALARIES,51140 - COMPENSATED ABSENCE,2956.02,1878.1407107093426,90.18297350774523,326.7614548065235
6457,6457,44 -  STREETS,44550 - ST BLACKTOP,Expense,51 - SALARIES,51120 - PREMIUM PAY,2959.66,-495.9024312616416,1460.944776637621,241.05229210348116
6458,6458,12 -  CIVIL RIGHTS,12100 - CIVIL RIGHTS,Expense,54 - PURCHASED SERVICES,54650 - ADVERTISING SERVICES,2961.06,2647.757516362207,2336.524478458572,3551.776733456797
6459,6459,40 -  ENGINEERING,40122 - ENG STREETS DESIGN,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,2965.2,5924.021229429758,858.1831153184886,0.0
6460,6460,17 -  INFORMATION TECHNOLOGY,17200 - IT TECHNICAL SERVICES,Expense,54 - PURCHASED SERVICES,54535 - MEMBERSHIPS,2966.71,4951.596917240555,132.74351874704558,4344.104232579769
6461,6461,13 -  CLERK,13100 - CLERK,Expense,57 - INTER DEPART CHARGES,57176 - ID CHARGE FROM WORKERS COMP,2971.0,3253.199174627044,4624.544093101473,3292.578381862237
6462,6462,51 -  PARKS,51160 - PARK COM REC REC SERVICES,Expense,54 - PURCHASED SERVICES,54121 - CELLULAR TELEPHONE,2974.98,9384.127832840617,9440.450637730026,0.0
6463,6463,51 -  PARKS,51247 - PARK MTC PARK RANGERS,Expense,52 - BENEFITS,52413 - WAGE INSURANCE BENEFIT,2979.95,3478.645382269007,1136.499408076101,1071.3645337880284
6464,6464,50 -  LIBRARY,50400757 - LIB FACILITIES PINNEY,Expense,53 - SUPPLIES,53320 - ELECTRICAL SUPPLIES,2981.25,0.0,0.0,0.0
6465,6465,44 -  STREETS,44115 - ST TRANSFER STATION HAULING,Expense,52 - BENEFITS,52413 - WAGE INSURANCE BENEFIT,2983.73,2385.273363779285,2373.7419249448863,2896.721952224389
6466,6466,40 -  ENGINEERING,40144 - ENG ENV ENG STORAGE TANKS,Expense,52 - BENEFITS,52410 - HEALTH INSURANCE BENEFIT,3001.0,4012.387917172201,1100.300156451971,458.8522859846785
6467,6467,40 -  ENGINEERING,40116 - ENG ADMIN INSPECTION SURVEY,Expense,57 - INTER DEPART CHARGES,57142 - ID CHARGE FROM LANDFILL,3001.95,4057.239482048565,3815.0791776650176,4007.2626842779414
6468,6468,62 -  COMMUNITY DEVELOPMENT,62447 - SERVICES FOR OLDER ADULTS,Expense,52 - BENEFITS,52510 - WI RETIREMENT SYSTEM,3009.75,0.0,0.0,0.0
6469,6469,30 -  FIRE,30270 - FIRE INVESTIGATION,Expense,54 - PURCHASED SERVICES,54810 - OTHER SERVICES AND EXPENSES,3010.21,4152.003143850716,929.146448665766,4577.705198534751
6470,6470,62 -  COMMUNITY DEVELOPMENT,62550 - CD DIVISION 26 PRGM ADMIN,Expense,54 - PURCHASED SERVICES,54520 - CONFERENCES AND TRAINING,3013.91,4285.547712708692,9248.128173904317,6234.471634862492
6471,6471,40 -  ENGINEERING,40471 - ENG FAC MAINT BUILDING MAINT,Expense,51 - SALARIES,51320 - OVERTIME WAGES HOURLY,3017.81,2876.2737140928584,2888.308517011015,2858.945241611121
6472,6472,40 -  ENGINEERING,40126 - ENG STREETS FENCE MAINTENANCE,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,3021.43,3204.5447833182384,3405.65817503378,2809.8591578080004
6473,6473,44 -  STREETS,44111 - ST LARGE ITEMS,Expense,54 - PURCHASED SERVICES,54330 - EQUIP IMPROV REPAIR MAINT,3022.82,2036.671037611716,814.6625577805572,770.0680806539776
6474,6474,51 -  PARKS,51230 - PARK MTC FACILITY MAINTENANCE,Expense,53 - SUPPLIES,53110 - OFFICE SUPPLIES,3028.32,5073.010073651293,7322.741083701804,7709.361412382825
6475,6475,40 -  ENGINEERING,40138 - ENG SIDEWALKS PATH MAINT,Expense,52 - BENEFITS,52610 - FICA MEDICARE BENEFITS,3042.6,1732.9103731266766,1209.8773178108438,1600.9665941928486
